mileage_km,is_automatic,engine_size_l,brand,age_years,price
241975,Yes,1,Honda,7,9012.337812
65803,,2,BMW,11,16889.21983
63324,No,2,BMW,8,18094.71559
76928,No,2,nissan,7,17607.28402
115352,Yes,1,nissan,3,19383.534
160310,Yes,,Honda,,18495.50082
146606,No,3,Honda,7,16270.09316
127741,Yes,3,Ford,7,18292.178
143802,Yes,3,Honda,,20319.52051
88856,Yes,2,Honda,9,17102.41298
109014,No,2,BMW,15,11851.6876
119096,No,2,Ford,14,11911.24742
48710,Yes,2,BMW,8,20477.61766
,No,1,Ford,8,16080.75727
69530,No,2,Honda,10,19212.29578
154385,Yes,2,Ford,9,15352.35957
131041,Yes,1,Honda,10,12126.16594
147498,Yes,1,nissan,9,13846.63642
37216,No,2,nissan,9,18451.62792
53239,No,2,nissan,6,20572.37935
149845,No,2,nissan,9,13351.4198
5000,No,3,Ford,0,29892.27091
175108,Yes,1,,9,11694.2308
37951,No,,Honda,1,24713.90808
,No,1,nissan,9,11393.45076
80014,No,3,Honda,5,22417.82405
167201,Yes,1,Ford,13,9890.06735
264367,Yes,2,nissan,8,7805.015176
17707,Yes,2,Honda,8,21845.8327
151292,Yes,3,BMW,10,16562.80398
38633,Yes,3,Honda,5,25331.14322
139205,No,1,Honda,12,7995.973139
110695,No,2,Honda,11,14198.58669
125840,Yes,2,nissan,6,18113.97144
78974,Yes,2,Honda,,21059.51448
155124,Yes,,nissan,7,15087.83417
54824,No,3,Ford,8,21817.58002
175874,No,2,BMW,4,17877.69921
101584,Yes,2,Ford,6,20673.62481
56879,Yes,2,Ford,6,20701.69657
191772,Yes,3,nissan,7,16798.51715
116970,Yes,2,Honda,7,15579.51443
205844,Yes,1,Ford,10,7546.471731
174961,Yes,2,Ford,8,13151.33628
84083,Yes,2,nissan,9,17621.49756
116175,Yes,3,BMW,9,18687.98774
125447,Yes,1,BMW,7,16229.78358
188684,No,2,Honda,10,12204.64935
139688,Yes,1,Honda,0,19054.71928
127933,,2,Ford,7,19461.51271
111005,No,2,BMW,6,17639.61608
117725,Yes,2,Ford,8,17540.34941
178707,No,3,,6,19327.68272
120167,Yes,2,BMW,10,18125.82793
102225,No,,Ford,11,13519.27726
94597,Yes,2,BMW,3,22203.20202
95081,Yes,3,Ford,9,21614.98398
56906,Yes,3,Honda,4,24224.41375
86233,No,2,BMW,10,17593.86382
187429,No,1,Ford,6,11345.32758
110703,No,3,Ford,5,19638.76829
151699,Yes,1,BMW,2,20010.18883
8456,No,3,Honda,8,23562.76059
145574,Yes,1,BMW,4,19063.17534
112739,Yes,2,nissan,3,21228.40014
98335,,1,Honda,9,14705.44627
128143,Yes,2,BMW,11,15193.50058
97688,No,2,nissan,9,16188.37896
24426,Yes,1,Ford,3,24091.99693
161501,Yes,,BMW,8,19890.03824
130936,No,1,Ford,10,13493.73095
105873,No,1,Honda,8,15540.36224
76522,Yes,2,Honda,9,19158.32575
53856,No,3,Honda,6,22236.83263
130075,Yes,2,nissan,7,17218.76639
192605,No,1,,6,11580.45867
129142,Yes,1,BMW,10,13651.08309
57776,,1,nissan,10,16519.71564
130130,No,2,BMW,6,18674.82249
117600,,2,nissan,11,14804.65128
158882,No,2,BMW,3,17725.7708
147303,Yes,2,BMW,7,17946.40065
5000,Yes,2,Ford,3,27737.93865
144536,No,2,,4,17081.91368
74843,Yes,,nissan,3,19990.97295
56022,No,2,BMW,6,22377.40027
111519,No,2,Ford,10,16064.64871
138494,Yes,2,nissan,8,16710.56023
46167,Yes,1,Honda,6,19377.7468
151706,Yes,2,Honda,7,16310.336
154350,Yes,1,nissan,1,17460.49554
122114,Yes,2,,10,16235.70944
80957,Yes,2,Ford,0,26591.78538
75928,No,1,BMW,6,18127.55469
166167,Yes,2,BMW,8,16596.61108
51995,No,1,BMW,10,16857.63795
167901,Yes,1,Honda,9,11525.2498
112566,,1,BMW,8,16675.31943
115687,Yes,2,Honda,13,14456.05548
43136,Yes,2,,15,17435.24525
113398,No,3,Ford,8,17557.64062
147611,Yes,3,Ford,8,16576.43197
59862,No,2,BMW,7,20608.37201
142439,No,1,Honda,6,14968.91972
124006,Yes,1,Ford,9,14163.31181
227577,No,4,nissan,12,24810.6965
,No,3,Ford,0,22300.98078
20898,Yes,1,Honda,7,20705.52253
135601,No,3,Ford,13,14286.60867
,,1,Ford,9,9363.71348
184797,No,2,Ford,9,11386.51965
137541,Yes,2,Honda,2,19026.50625
106424,No,2,Ford,10,15566.81718
,No,2,nissan,12,15374.03376
106368,No,1,BMW,9,16309.47607
144471,No,2,nissan,6,15911.91872
83674,Yes,2,nissan,10,17302.79059
154084,No,2,BMW,4,17816.88048
215992,Yes,3,BMW,4,18853.4823
117215,Yes,2,Honda,11,15080.33899
59502,Yes,1,BMW,12,16860.92849
59486,No,1,BMW,5,18321.45828
154945,No,3,Ford,4,19903.97527
117311,Yes,3,Honda,5,22500.44858
159457,No,2,BMW,9,15330.89818
95986,No,2,nissan,,19254.69698
157378,Yes,,BMW,12,13587.32463
112877,Yes,3,BMW,6,20374.75213
87037,No,1,BMW,9,16531.89279
101955,No,2,nissan,5,17312.89236
66133,Yes,1,nissan,10,16033.77414
209521,Yes,,BMW,10,12058.01824
115663,Yes,3,Honda,2,22829.37383
149003,Yes,2,BMW,,19114.52596
95841,Yes,2,BMW,7,19299.3408
72663,Yes,1,BMW,6,18822.76937
109475,Yes,1,nissan,11,14210.8237
,No,2,Ford,6,15347.64189
96567,Yes,2,Honda,11,15876.09544
80826,Yes,2,BMW,10,18265.28624
126996,Yes,2,nissan,8,16744.69192
142456,No,1,nissan,11,11469.714
193928,Yes,2,BMW,3,17297.34502
135919,Yes,2,Honda,8,15973.26531
148980,Yes,1,Honda,5,15978.31441
152367,No,3,,8,16751.05788
68114,Yes,2,Ford,,19306.49716
76650,Yes,1,BMW,8,15457.38878
71225,No,3,Ford,8,21127.20456
60053,No,1,Honda,8,16728.39783
155796,Yes,2,Ford,,17143.69395
133052,Yes,1,BMW,10,13524.21921
123577,No,2,nissan,4,19324.18942
5000,,2,nissan,10,18945.98228
212496,No,2,Ford,3,16292.7609
79758,No,2,Ford,0,22333.62603
212332,No,,Ford,,4468.137147
54784,No,2,Ford,5,21910.18094
83442,Yes,2,BMW,6,19571.62691
20872,No,1,Ford,1,23885.42628
136296,No,1,Ford,6,16616.15557
70443,Yes,4,nissan,9,20840.44958
71715,Yes,1,BMW,9,17288.44479
58237,Yes,,Ford,4,22180.68456
154981,No,2,Ford,6,14920.15775
152016,No,3,nissan,9,14532.33885
201542,Yes,1,Ford,9,9158.771014
89143,No,,BMW,8,16538.63999
129847,Yes,2,Ford,11,14813.36587
61980,Yes,2,BMW,8,19881.04575
104923,Yes,1,Ford,13,12505.32639
241630,No,3,Honda,7,25602.55343
140900,Yes,2,Ford,10,12225.17693
165766,Yes,2,Honda,11,11551.33958
164598,Yes,2,,2,21197.39089
82073,No,2,Honda,10,16898.98239
164931,No,2,nissan,6,16675.42257
118016,No,2,Ford,4,19264.14143
105393,No,2,nissan,7,18322.50916
88117,Yes,3,Ford,9,19533.73093
94803,Yes,2,Honda,3,20104.56326
198404,No,2,Ford,8,13077.60545
133833,Yes,1,nissan,7,14734.84836
127858,Yes,1,BMW,12,12209.17824
108199,,3,BMW,6,22215.71451
230069,No,2,BMW,12,8862.325321
178725,Yes,2,Ford,9,13808.42517
218881,Yes,,Honda,8,26313.55115
107687,No,1,Honda,12,12710.37873
110359,Yes,1,BMW,15,11140.61018
126564,Yes,2,Honda,7,18878.55993
88445,No,,BMW,5,18523.78775
139747,No,2,Honda,10,12496.15955
,Yes,1,BMW,3,14846.90333
60887,Yes,2,Ford,3,25105.33882
69233,Yes,2,Ford,13,18101.61128
98258,Yes,2,Ford,10,14910.63786
,No,2,Honda,5,19482.7122
209931,No,,nissan,19,2458.276012
165077,Yes,2,Ford,3,17267.75985
162495,No,2,Ford,10,11462.42408
108104,,2,BMW,5,20889.67743
107116,Yes,1,Honda,14,12761.91278
54673,No,2,Ford,6,20919.21628
155178,Yes,3,Honda,7,19271.99068
142097,Yes,2,Honda,2,19947.57561
177870,No,2,Ford,15,7843.56422
110513,Yes,2,,6,17970.72675
113620,Yes,2,BMW,10,16531.64874
127652,Yes,1,Honda,8,13935.89621
160135,Yes,3,Ford,6,18588.4527
53840,,2,BMW,0,26455.15639
,Yes,1,BMW,7,13837.85663
119078,Yes,2,Honda,7,15483.07437
72361,Yes,1,BMW,9,17717.78886
26193,No,2,nissan,16,15403.76178
113859,No,2,Ford,10,14315.04175
185147,No,2,Ford,11,10688.07138
195361,No,1,Honda,7,10466.41105
135992,No,2,BMW,3,17710.1094
208290,,2,BMW,7,16966.65557
118068,Yes,1,Ford,5,17457.47683
162899,Yes,1,Ford,8,10973.28289
,Yes,2,Ford,6,18173.3657
96843,No,3,Ford,2,24934.89022
89512,,2,Honda,12,15938.93712
27276,No,1,nissan,8,19188.71251
177919,Yes,2,Ford,7,13843.90464
91127,Yes,2,Honda,4,21193.08356
83935,,1,BMW,,17337.35397
66901,Yes,1,Ford,5,20097.7273
110804,Yes,2,Ford,4,21128.16764
199357,No,3,Ford,9,14279.22193
214220,Yes,2,BMW,6,14356.03817
45261,No,3,BMW,11,19337.45883
104050,No,1,BMW,7,15934.1371
73454,Yes,1,BMW,8,16292.40069
164475,No,2,Ford,8,14789.28256
132897,Yes,2,Ford,9,15304.05368
91354,Yes,2,BMW,5,21285.30701
,Yes,2,Honda,11,15729.9335
98516,Yes,2,Ford,,21717.88059
192641,Yes,,BMW,8,13734.1402
144613,Yes,2,BMW,4,18694.72479
150142,No,2,Honda,8,12872.20679
5000,Yes,2,Honda,11,19466.42683
116995,No,1,Honda,10,12762.8361
213744,Yes,1,BMW,12,8420.558016
179676,Yes,2,Honda,7,14578.79557
36881,Yes,,Ford,11,17016.4738
105896,Yes,1,nissan,6,15342.83309
65932,Yes,2,,6,20508.98776
197000,No,2,BMW,8,12053.71291
130993,Yes,2,nissan,11,13356.47483
85449,Yes,1,Ford,6,18308.9159
121537,No,3,nissan,10,17294.79914
,No,1,BMW,9,19771.4164
71177,No,1,Ford,9,16729.04987
121640,Yes,1,Honda,5,17635.54569
158055,No,3,BMW,7,16454.12193
32641,Yes,2,Honda,8,22556.75545
102848,No,2,BMW,9,15952.3015
165436,Yes,1,,5,16323.13386
54685,Yes,2,BMW,3,23874.43314
130313,No,1,nissan,1,16775.93985
122969,No,2,nissan,11,14699.92961
197147,No,1,Ford,11,9442.884091
109644,Yes,2,Ford,1,22601.92495
,No,2,BMW,8,17794.68872
158473,Yes,1,Ford,7,14316.58987
60314,Yes,1,nissan,12,12320.44748
110060,Yes,2,Honda,7,17084.27844
99492,Yes,1,Honda,10,12725.60108
113749,Yes,2,BMW,7,18520.77556
158178,No,2,Honda,6,15974.94706
144937,Yes,1,nissan,11,11258.07046
86309,No,1,nissan,12,12773.93206
126151,No,3,Honda,4,19360.68308
187070,Yes,2,BMW,12,10349.64463
82589,No,3,nissan,5,21998.23117
126533,Yes,2,Ford,0,22521.2279
111308,No,2,BMW,8,18439.17527
117165,Yes,2,BMW,10,16154.53612
46620,Yes,2,Honda,3,24509.76819
183484,Yes,2,nissan,1,19791.75178
85154,No,2,nissan,6,19799.76422
166173,Yes,,nissan,6,13637.24532
92038,No,2,Honda,13,14367.19997
91852,Yes,2,nissan,8,16895.18477
174591,No,,BMW,11,10887.19674
164725,Yes,3,BMW,9,17325.1777
129390,Yes,3,BMW,13,15550.1014
154252,Yes,,Honda,5,18218.55204
107015,Yes,1,nissan,8,15643.10582
119623,No,1,nissan,3,17074.81455
90227,No,2,nissan,11,16594.93698
160683,Yes,3,Ford,12,15125.58266
88796,Yes,1,Honda,11,12584.71309
186832,Yes,2,,8,15733.46267
105787,No,2,Honda,3,19585.70236
120923,No,1,Honda,8,12075.29795
385357,No,4,Ford,6,26707.7607
121074,No,2,BMW,11,17089.16702
106594,Yes,,BMW,7,17452.81177
118649,Yes,1,nissan,6,15698.55052
160222,No,3,Honda,16,9272.316542
90172,Yes,1,Ford,11,14995.04748
114319,Yes,2,nissan,12,15351.3927
120463,Yes,1,Ford,6,17386.33309
158906,No,2,Ford,4,16631.24896
115507,No,2,Honda,12,14377.05012
201373,No,2,Ford,13,9881.988592
112956,Yes,3,Ford,3,24578.95167
109304,Yes,1,Honda,,17254.52098
112304,Yes,2,Ford,5,19924.83631
60751,No,1,Ford,10,16089.88129
73347,Yes,1,BMW,12,15056.8719
96120,No,1,nissan,7,16975.04323
171112,Yes,2,Ford,7,15907.37631
118509,No,3,nissan,1,21509.46116
98191,No,3,Honda,5,21996.57109
,Yes,2,BMW,13,10807.05138
189803,No,2,Ford,10,10876.41398
176492,Yes,2,Ford,11,13421.56053
81611,No,2,Honda,7,17898.82982
97714,No,2,Ford,7,17664.36659
201618,Yes,2,Honda,8,12981.0593
130851,Yes,2,Honda,9,15759.76671
107957,No,2,BMW,13,13750.202
152326,No,2,nissan,6,13762.61278
165328,No,2,Ford,8,12281.78496
94285,No,2,Honda,5,19129.997
129875,Yes,1,BMW,1,20227.06589
161695,Yes,2,BMW,11,14703.64948
67787,Yes,2,Honda,,16930.05014
120556,Yes,3,Ford,11,16101.33186
69852,Yes,2,nissan,9,19804.10896
75739,No,2,Honda,,12537.88151
94660,Yes,1,Honda,,15987.26701
141470,Yes,2,Ford,11,13587.0014
105509,No,2,nissan,8,16477.33066
90821,No,2,nissan,9,14384.74078
122320,No,1,BMW,8,13540.6817
,Yes,1,Ford,11,16445.76633
139296,No,2,nissan,4,17346.25878
170912,Yes,2,BMW,9,15826.42344
116436,Yes,1,BMW,5,16696.17744
110881,No,2,nissan,10,15251.01512
136805,Yes,2,Ford,16,10644.36372
28719,No,2,nissan,10,18192.93574
144157,Yes,1,Ford,12,12222.31591
259585,Yes,1,Ford,11,6139.071788
114480,Yes,2,Ford,0,22988.99044
114639,Yes,2,Ford,8,19026.98429
153462,Yes,3,nissan,10,15352.74768
194040,Yes,1,Honda,1,17116.14969
163874,Yes,2,nissan,7,13718.34499
22998,No,1,Ford,,17317.00732
145353,Yes,2,nissan,4,18725.45416
235737,No,2,Honda,5,11780.54771
148010,Yes,,BMW,13,15482.81701
68043,Yes,1,Ford,0,21670.50902
132682,Yes,1,BMW,9,13730.08014
62369,No,2,BMW,12,16634.49262
438690,,1,nissan,8,14140.01245
76985,Yes,2,nissan,13,14133.03667
123341,No,2,BMW,7,16528.88792
81400,Yes,1,BMW,5,19843.44894
95410,Yes,2,BMW,8,18619.11154
186877,Yes,1,nissan,7,11549.38398
124656,Yes,3,Honda,6,19581.48668
94836,Yes,2,Honda,7,18654.03228
68465,Yes,1,Honda,5,19731.045
35773,Yes,1,nissan,5,21219.20508
63692,Yes,2,BMW,4,21988.57787
125038,Yes,3,BMW,9,17130.88771
164111,No,1,Honda,5,15423.79958
94784,No,2,nissan,4,18814.98559
190674,Yes,1,Honda,4,12918.33249
87712,Yes,3,nissan,9,19503.14556
109289,Yes,1,nissan,10,11363.89909
71419,No,3,BMW,11,19697.75324
164584,Yes,,Honda,9,13641.04327
214388,Yes,2,nissan,10,11450.98117
40718,No,2,BMW,8,19613.9539
104423,Yes,2,Honda,10,15164.67653
176915,Yes,1,BMW,10,11427.10056
54887,No,2,nissan,5,21729.05749
145501,No,2,BMW,4,19881.89091
174966,Yes,1,Ford,13,7511.328807
123520,Yes,2,Honda,8,17220.90746
144762,Yes,2,Honda,12,11015.61365
199241,Yes,2,BMW,4,15705.04407
207679,Yes,3,BMW,7,16910.15652
117211,Yes,1,nissan,3,19430.52891
96043,No,2,nissan,10,16971.48644
78601,No,2,Honda,6,20264.8022
,No,2,BMW,6,15099.22675
58270,No,2,Honda,15,14298.80333
108634,Yes,2,Honda,10,14682.84929
124621,Yes,1,Ford,10,12344.32701
97365,Yes,1,BMW,4,20323.04401
132592,Yes,1,BMW,1,19006.67957
235403,Yes,2,,11,9466.720077
114528,No,3,Honda,0,23451.39064
100407,Yes,2,Ford,6,19713.15723
165690,Yes,1,Ford,5,13881.13556
130781,Yes,2,Ford,5,18211.50037
184770,No,2,Honda,6,14654.18786
127411,No,2,Honda,4,18441.38747
108821,Yes,1,Ford,4,18663.29716
39732,Yes,,BMW,,18506.65678
,No,2,BMW,12,17416.67244
37394,Yes,2,Honda,2,25830.49206
137070,No,2,Ford,9,14616.9792
58699,No,1,Ford,10,16804.60357
176501,No,3,Ford,10,14198.26609
121361,Yes,2,BMW,7,16566.39072
109012,No,2,,6,19709.74579
82027,Yes,1,Honda,11,15989.6893
148002,Yes,2,Ford,9,15158.01323
83798,Yes,2,Honda,1,24110.70177
75658,Yes,2,BMW,7,21629.55336
173476,Yes,1,nissan,8,11355.34371
135958,No,2,Ford,4,20160.45638
109428,No,2,Honda,7,18852.38776
148864,Yes,2,Ford,10,15593.73009
120402,No,2,Ford,5,19749.88325
137236,No,2,Honda,9,14445.81516
83242,Yes,2,BMW,5,20946.41848
213168,,3,BMW,4,17826.45849
,No,1,BMW,10,15452.67965
190021,No,1,nissan,12,6668.030834
111501,Yes,2,nissan,4,17774.28138
156319,No,1,,11,10165.0167
153040,No,3,Ford,8,16023.77011
171608,Yes,1,BMW,0,18828.24138
82172,Yes,1,nissan,3,20810.68845
168404,Yes,2,BMW,10,13800.83394
203090,Yes,3,BMW,2,20844.235
108359,Yes,2,nissan,6,20398.0434
121562,Yes,3,BMW,8,18820.41009
96445,No,2,nissan,10,16059.97897
104410,No,2,,9,14424.23335
197014,Yes,2,nissan,13,10146.85198
74809,Yes,1,Honda,5,17610.31705
77605,Yes,1,Ford,8,15834.19193
192491,Yes,2,Honda,10,13338.9794
148105,No,2,nissan,10,12347.04982
215417,,,Honda,12,9412.064727
99730,No,1,nissan,6,15784.89782
,Yes,3,nissan,10,15488.03036
90270,Yes,2,Honda,5,21322.00153
126449,No,2,nissan,8,15793.08466
40166,Yes,2,BMW,10,19945.13158
,Yes,2,nissan,11,13702.85071
134556,Yes,1,nissan,10,12128.47471
117410,No,2,BMW,8,15871.05748
102434,Yes,2,Honda,8,19202.13928
79736,No,2,Ford,10,15733.21766
152747,No,1,nissan,16,6614.483662
67301,No,2,BMW,11,16801.23882
143035,No,2,Ford,9,15286.17121
213350,No,2,Ford,3,15648.73393
186848,No,,Ford,5,15509.21945
,Yes,2,nissan,7,21505.56865
239617,No,4,,11,27350.78972
138965,No,2,Ford,5,16707.89005
116837,Yes,1,nissan,10,12124.34658
57027,No,,BMW,8,22239.27761
137339,Yes,1,BMW,9,13325.8907
119549,Yes,1,BMW,7,14246.07716
206145,Yes,1,nissan,6,10914.8905
108605,Yes,3,nissan,5,22884.74458
172560,Yes,2,,,13099.12558
62981,Yes,1,Ford,8,17223.56995
73740,Yes,,Ford,4,20845.02274
152475,Yes,2,Honda,9,13781.83318
168768,Yes,2,Ford,20,5422.757586
76917,Yes,2,BMW,7,20200.79634
121083,No,1,BMW,14,11348.66778
57829,No,2,nissan,0,24161.95866
279613,Yes,3,Honda,7,24608.91894
157662,Yes,2,BMW,11,16167.95246
100427,Yes,2,nissan,8,16268.52649
108793,Yes,1,Ford,6,17819.61658
69159,Yes,2,Honda,8,20643.57036
90824,No,2,BMW,11,16671.05666
199115,No,2,nissan,16,4746.041221
123282,Yes,2,BMW,12,13877.96799
74896,No,2,nissan,6,20736.76696
105835,Yes,3,Honda,7,18677.7057
48116,No,2,BMW,7,22537.11171
74363,No,2,BMW,5,21349.65133
181215,Yes,1,nissan,7,10162.18375
113588,No,2,BMW,7,16711.40701
205083,No,2,BMW,4,15144.06489
115709,Yes,2,Honda,11,15327.02925
118381,Yes,1,BMW,9,13602.80945
148840,No,2,Ford,6,16951.3367
5000,Yes,1,Honda,9,19680.26335
129222,Yes,2,BMW,5,20496.01639
294489,No,5,Ford,6,31125.31173
186872,Yes,2,BMW,10,11500.59187
163411,Yes,2,nissan,10,12261.23286
68984,No,2,BMW,6,19549.32625
175896,Yes,2,Honda,9,14544.78674
108196,Yes,2,Honda,8,16859.12643
79300,,1,Honda,5,18198.75804
128870,Yes,1,Ford,7,14262.26674
110875,No,3,BMW,10,17625.55462
189231,No,2,Ford,9,11739.609
135328,Yes,2,Honda,2,20270.89107
129255,Yes,2,Honda,9,15216.56368
160529,No,2,BMW,8,15934.62013
169179,No,1,Honda,1,15768.33112
155262,Yes,2,BMW,5,17416.7189
183876,Yes,2,Ford,10,13572.91375
147391,Yes,3,Honda,13,13026.73707
127544,No,3,BMW,2,23381.12177
175763,No,2,nissan,11,11767.34764
115910,Yes,1,Honda,1,20442.37786
121496,No,1,,13,10892.02058
197471,Yes,1,BMW,7,13086.09411
192987,Yes,1,Honda,,13620.34809
119632,No,1,nissan,9,12074.30758
99590,Yes,1,BMW,5,18050.22222
185843,No,2,BMW,10,12111.38672
156019,Yes,2,Honda,8,16202.11261
134201,No,2,Ford,0,19569.79199
105516,No,,Ford,5,16346.21571
134926,Yes,2,,9,18222.85029
119023,Yes,2,Ford,12,15265.99831
90105,No,2,BMW,9,17407.69208
125807,Yes,1,Ford,12,10468.35599
131944,No,2,BMW,5,16667.98906
103107,Yes,2,BMW,11,16347.88096
160672,Yes,2,nissan,11,12093.24137
177997,No,2,BMW,2,19006.08823
163645,Yes,2,BMW,12,13339.94419
,Yes,2,nissan,9,15696.97872
154012,Yes,2,,7,15896.6096
123508,No,,nissan,7,14875.78988
64391,No,1,BMW,4,20415.75084
150273,Yes,2,Honda,10,14003.40486
126576,Yes,2,Honda,9,15498.59453
236710,Yes,2,Honda,10,10804.59989
185577,No,2,,8,13109.04902
152002,Yes,2,Ford,9,14110.14226
131213,Yes,2,BMW,7,17114.51291
127368,Yes,2,Honda,12,13238.77102
74834,Yes,2,Ford,10,18615.14497
41746,No,3,Ford,9,22010.29503
80735,Yes,,Honda,8,16051.25127
117853,Yes,4,nissan,2,26353.32102
25251,Yes,1,nissan,1,24413.16927
95506,Yes,2,Honda,7,19236.65264
108857,Yes,1,BMW,12,12306.86275
110306,Yes,2,nissan,6,18520.58208
90222,Yes,2,BMW,6,21503.12145
104632,Yes,2,BMW,,19763.45117
197575,Yes,2,Ford,3,17709.15385
149797,No,2,Honda,5,14429.92587
94786,Yes,1,BMW,9,13605.19111
116924,Yes,2,BMW,6,19931.41042
118726,No,2,,,18038.93536
85442,Yes,2,Honda,6,19009.97996
85389,Yes,2,Honda,9,17430.37587
165474,No,2,Ford,,13945.43902
101110,Yes,1,Ford,1,22510.53714
70739,No,2,,5,21269.48492
118059,Yes,3,Ford,8,18626.79327
125310,No,3,Ford,10,17451.15699
31228,No,3,Honda,8,22325.03027
118166,Yes,,Honda,11,13407.24672
159059,,2,Honda,3,19069.54377
140305,No,,BMW,9,14552.63504
220341,Yes,2,nissan,15,4058.464138
176300,Yes,,Ford,8,16432.6956
185202,No,2,nissan,8,11136.12937
246004,No,2,Ford,10,8649.570326
154117,No,1,Ford,6,14035.67264
127338,No,3,BMW,5,20051.06263
163818,No,2,Ford,8,15141.14736
94834,,2,Ford,2,22781.34322
124846,No,,nissan,9,12942.41712
90852,No,1,nissan,10,14137.90035
137909,No,3,Ford,2,20517.87454
90664,Yes,,nissan,9,16061.25973
89088,Yes,1,nissan,7,15236.8073
138606,Yes,1,,13,10410.40714
,No,2,Ford,13,13160.54942
33262,No,2,BMW,11,19308.10365
54500,Yes,1,nissan,12,14527.30685
68373,Yes,1,Honda,7,18308.12683
80266,Yes,2,Ford,9,17566.91891
138649,Yes,3,,7,16485.24579
129852,No,2,BMW,5,17646.53059
167938,,2,BMW,8,13605.68311
153876,Yes,2,BMW,8,18203.41205
,Yes,3,Honda,7,17630.52631
147378,Yes,1,Ford,8,14164.40251
129436,Yes,1,Ford,8,15472.41986
169471,No,1,BMW,11,10216.60488
161374,,2,BMW,6,16636.09285
136924,No,2,Ford,4,18068.44694
177198,Yes,2,BMW,10,13948.86777
14440,Yes,2,nissan,11,20053.88734
106929,No,2,Ford,9,15330.98507
106239,No,2,Ford,4,20016.42855
171871,Yes,2,Ford,8,15167.41067
190713,No,1,Honda,9,10717.18914
54742,Yes,2,BMW,4,23824.21962
183503,Yes,1,Honda,5,12402.7224
67285,No,2,BMW,7,20296.3534
68645,No,2,Ford,12,14498.13288
109457,No,2,Ford,9,17993.29885
105681,Yes,2,Honda,6,17606.13294
49871,Yes,2,Honda,7,20198.74248
149245,,2,nissan,6,15358.69429
150573,,3,Ford,7,17710.28988
167432,Yes,1,BMW,11,11062.59091
100495,Yes,1,,1,21568.57195
118219,Yes,2,,13,14596.37354
118631,,1,,16,8232.50179
195960,No,2,Ford,9,11830.86871
5000,Yes,2,Ford,5,22929.55304
76938,Yes,2,Honda,12,15899.82637
120249,Yes,2,,9,15214.67578
71149,Yes,2,nissan,6,18578.48099
108376,Yes,1,Honda,5,15900.63519
114327,Yes,2,Ford,7,17569.33931
90404,No,1,BMW,,14882.89766
122901,Yes,1,BMW,11,14329.43188
148267,No,2,BMW,9,15822.02117
109368,,3,BMW,10,18871.49845
,Yes,6,BMW,7,34465.40631
112541,Yes,2,Honda,11,13436.51441
119665,No,1,Ford,7,15473.29305
41686,Yes,2,BMW,14,17865.96208
140770,Yes,3,Ford,6,20970.52997
99705,Yes,3,Honda,9,18783.51786
176769,Yes,1,Ford,16,7323.02746
146597,,2,nissan,12,11545.07159
172653,Yes,2,nissan,11,12829.09592
74505,Yes,2,nissan,,19264.99511
103288,Yes,2,Honda,8,18105.56285
64089,No,2,nissan,7,17241.6032
88266,Yes,2,Ford,6,20782.46673
176345,No,2,Honda,3,18191.34884
186937,No,1,BMW,10,10340.71747
68334,Yes,3,BMW,3,23068.37706
99378,No,2,nissan,10,16177.7831
116571,Yes,1,Ford,7,17001.32214
146352,No,2,BMW,5,17785.91085
40809,No,2,BMW,13,18932.06458
47865,No,2,Ford,3,23793.30326
142033,Yes,3,,6,18406.5041
32293,No,2,nissan,6,21134.57808
99894,No,2,BMW,9,16465.54018
127294,No,1,BMW,6,15664.78865
138705,Yes,2,,13,15449.93371
113623,No,2,Honda,3,20068.16514
103541,No,3,Ford,20,10208.59188
158006,Yes,1,Honda,4,17409.33862
132834,No,2,Honda,18,10280.88286
90884,No,2,BMW,12,15293.10721
121698,No,1,BMW,8,16272.37428
137243,Yes,2,Ford,9,13984.99874
197321,Yes,2,Honda,7,14420.23419
155385,No,,Honda,9,9945.343095
174655,Yes,,nissan,5,16611.92162
92523,No,1,BMW,10,15420.54705
96412,No,1,nissan,9,13286.49468
109408,Yes,2,BMW,5,20847.98007
113539,No,,Ford,9,15028.26247
74639,Yes,3,BMW,9,20394.66379
176967,No,2,BMW,5,16668.67101
159751,No,2,BMW,7,16284.80442
106244,Yes,2,BMW,10,16795.32771
148877,Yes,2,Honda,12,13545.12536
130030,Yes,1,Honda,8,14357.06269
152392,Yes,2,Honda,11,12701.50851
59506,No,2,nissan,12,15568.08083
113445,Yes,2,Honda,13,13512.05487
117388,Yes,2,nissan,9,17030.90818
,Yes,1,BMW,5,17154.82143
91720,No,2,nissan,11,12538.16422
7503,No,3,Ford,,24917.64573
